Month,Day,Year,Day of Week,Policy Number,Processing Done
February,16, 2018,Friday,VF53202850,Apply Check
February,16, 2018,Friday,VF53248680,EFT TIA
February,20, 2018,Tuesday,VF53247140,EFT TIA
February,20, 2018,Tuesday,VF53206760,Docattach
February,20, 2018,Tuesday,VF53180660,Docattach
February,20, 2018,Tuesday,VF53248100,EFT TIA
February,20, 2018,Tuesday,VF53248950,EFT TIA
February,20, 2018,Tuesday,VF53248900,EFT TIA
February,20, 2018,Tuesday,VF53199780,Docattach
February,20, 2018,Tuesday,VF53248950,EFT TIA
February,20, 2018,Tuesday,VF53249040,EFT TIA
February,20, 2018,Tuesday,VF53248810,EFT TIA
February,20, 2018,Tuesday,VF53203690,Apply Check
February,20, 2018,Tuesday,VF53198560,Docattach
February,20, 2018,Tuesday,VF53194640,Docattach
February,20, 2018,Tuesday,VF53192140,Docattach
February,20, 2018,Tuesday,VF53220490,Docattach
February,20, 2018,Tuesday,VP66317880,Paycase
February,20, 2018,Tuesday,VP66313210,Paycase
February,21, 2018,Wednesday,VF53248920,EFT TIA
February,21, 2018,Wednesday,VP66320410,EFT TIA
February,21, 2018,Wednesday,VF53249460,EFT TIA
February,21, 2018,Wednesday,VF53249290,EFT TIA
February,21, 2018,Wednesday,VF53209260,Paycase
February,21, 2018,Wednesday,VF53185790,Docattach
February,21, 2018,Wednesday,VF53185840,Docattach
February,21, 2018,Wednesday,VF53249310,EFT TIA
February,21, 2018,Wednesday,VF53192160,Paycase
February,21, 2018,Wednesday,VF53249130,EFT TIA
February,21, 2018,Wednesday,VF52580460,Apply Check
February,21, 2018,Wednesday,VF53207530,Paycase
February,21, 2018,Wednesday,VF53240300,Docattach
February,21, 2018,Wednesday,VF53250240,Apply Check
February,21, 2018,Wednesday,VF53249440,EFT TIA
February,21, 2018,Wednesday,VF53249710,EFT TIA
February,21, 2018,Wednesday,VF53247920,Paycase
February,22, 2018,Thursday,VF53247920,Paycase
February,22, 2018,Thursday,VF53249710,EFT TIA
February,22, 2018,Thursday,VF53249100,EFT TIA
February,22, 2018,Thursday,VF53218650,Paycase
February,22, 2018,Thursday,VF53250340,Apply Check
February,22, 2018,Thursday,VF53250350,Apply Check
February,22, 2018,Thursday,VF53250630,Apply Check
February,22, 2018,Thursday,VF53249650,EFT TIA
February,22, 2018,Thursday,VF53250630,Apply Check
February,22, 2018,Thursday,VF53237570,Paycase
February,22, 2018,Thursday,VF53234780,Paycase
February,22, 2018,Thursday,VF53237570,Paycase
February,22, 2018,Thursday,VF53249710,EFT TIA
February,22, 2018,Thursday,VF53250450,EFT TIA
February,22, 2018,Thursday,VF53249450,EFT TIA
February,22, 2018,Thursday,VF53249890,EFT TIA
February,22, 2018,Thursday,VF53249990,EFT TIA
February,22, 2018,Thursday,VF53185290,Paycase
February,22, 2018,Thursday,VF53237570,Docattach
February,22, 2018,Thursday,VF53250180,EFT TIA
February,22, 2018,Thursday,VF53249870,EFT TIA
February,22, 2018,Thursday,VF53250730,EFT TIA
February,23, 2018,Friday,VF53247920,Paycase
February,23, 2018,Friday,VP66314390,Paycase
February,23, 2018,Friday,VF53209900,Docattach
February,23, 2018,Friday,VF53183240,Docattach
February,23, 2018,Friday,VF53224740,Paycase
February,23, 2018,Friday,VF53250000,EFT TIA
February,23, 2018,Friday,VF53250120,EFT TIA
February,23, 2018,Friday,VF53250210,EFT TIA
February,23, 2018,Friday,VF53250140,EFT TIA
February,23, 2018,Friday,VF53219010,Paycase
February,23, 2018,Friday,VF53251780,Apply Check
February,23, 2018,Friday,VF53251000,EFT TIA
February,23, 2018,Friday,VF53238320,Docattach
February,23, 2018,Friday,VF53220610,Paycase
February,23, 2018,Friday,VF53218640,Paycase
February,23, 2018,Friday,VF53232740,Paycase
February,23, 2018,Friday,VP66312720,Paycase
February,23, 2018,Friday,VF53209170,Paycase
February,23, 2018,Friday,VF53214820,Docattach
February,23, 2018,Friday,VF53251360,EFT TIA
February,23, 2018,Friday,VF53251370,EFT TIA
February,23, 2018,Friday,VF53248840,EFT TIA
February,23, 2018,Friday,VF53250740,EFT TIA
February,24, 2018,Saturday,VF53193740,Paycase
February,24, 2018,Saturday,VF53251780,Apply Check
February,24, 2018,Saturday,VF53239380,Apply Check
February,24, 2018,Saturday,VF53198490,Apply Check
February,24, 2018,Saturday,VF53176690,Apply Check
February,24, 2018,Saturday,VP66309120,Apply Check
February,24, 2018,Saturday,VP66309990,Apply Check
February,24, 2018,Saturday,VP66311860,Apply Check
February,24, 2018,Saturday,VF53217610,Paycase
February,26, 2018,Monday,VF53198280,EFT TIA
February,26, 2018,Monday,VF53249200,EFT TIA
February,26, 2018,Monday,VF53240440,Docattach
February,27, 2018,Tuesday,VP66315110,Paycase
February,27, 2018,Tuesday,VP66321110,Apply Check
February,27, 2018,Tuesday,VF53249590,EFT TIA
February,27, 2018,Tuesday,VF53253050,EFT TIA
February,27, 2018,Tuesday,VF53252370,EFT TIA
February,27, 2018,Tuesday,VF53183990,Paycase
February,27, 2018,Tuesday,VF53208110,Paycase
February,27, 2018,Tuesday,VP66318450,Paycase
February,27, 2018,Tuesday,VF53233680,Paycase
February,27, 2018,Tuesday,VF53252250,EFT TIA
February,27, 2018,Tuesday,VF53189460,Docattach
February,27, 2018,Tuesday,VF53192070,Docattach
February,27, 2018,Tuesday,VF53195630,Paycase
February,27, 2018,Tuesday,VF53224010,Docattach
February,27, 2018,Tuesday,VF53223970,Docattach
February,27, 2018,Tuesday,VF53192070,Docattach
February,27, 2018,Tuesday,VF53206280,Paycase
February,27, 2018,Tuesday,VF53253650,EFT TIA
February,27, 2018,Tuesday,VF53241890,Paycase
February,27, 2018,Tuesday,VF53253010,EFT TIA
February,27, 2018,Tuesday,VF53209360,Docattach
February,27, 2018,Tuesday,VF53252820,EFT TIA
February,27, 2018,Tuesday,VF53253010,EFT TIA
March,6, 2018,Tuesday,VF53223300,Paycase
March,6, 2018,Tuesday,VF53255260,EFT TIA
March,6, 2018,Tuesday,VF53247920,Paycase
March,6, 2018,Tuesday,VF53212230,Docattach
March,6, 2018,Tuesday,VF53212730,Docattach
March,6, 2018,Tuesday,VF53221870,Paycase
March,6, 2018,Tuesday,VF53219230,Paycase
March,6, 2018,Tuesday,VF53255300,EFT TIA
March,6, 2018,Tuesday,VF53237490,Paycase
March,6, 2018,Tuesday,VF53209900,Docattach
March,6, 2018,Tuesday,VF53185290,Docattach
March,6, 2018,Tuesday,VF53186230,Docattach
March,6, 2018,Tuesday,VF53193090,Docattach
March,6, 2018,Tuesday,VF53208640,Paycase
March,6, 2018,Tuesday,VF53195640,Paycase
March,6, 2018,Tuesday,VF53178390,Apply Check
March,6, 2018,Tuesday,VF53176790,Paycase
March,6, 2018,Tuesday,VF53191990,Paycase
March,6, 2018,Tuesday,VF53256410,EFT TIA
March,6, 2018,Tuesday,VF53222220,Docattach
March,6, 2018,Tuesday,VF53204220,Docattach
March,6, 2018,Tuesday,VF53234630,Docattach
March,6, 2018,Tuesday,VF53256410,EFT TIA
March,6, 2018,Tuesday,VF53255780,EFT TIA
March,6, 2018,Tuesday,VF53207400,Docattach
March,6, 2018,Tuesday,VF53212140,Docattach
March,6, 2018,Tuesday,VP66314980,Paycase
March,12, 2018,Monday,VF53239740,Docattach
March,13, 2018,Tuesday,VF53258620,EFT TIA
March,13, 2018,Tuesday,VF53222450,Docattach
March,13, 2018,Tuesday,VF53210130,Paycase
March,13, 2018,Tuesday,VP66317670,Paycase
March,13, 2018,Tuesday,VP66315910,Apply Check
March,13, 2018,Tuesday,VF53234510,Paycase
March,13, 2018,Tuesday,VF53192750,Paycase
March,13, 2018,Tuesday,VF53202570,Paycase
March,13, 2018,Tuesday,VP66308950,Paycase
March,13, 2018,Tuesday,VF53184650,Paycase
March,13, 2018,Tuesday,VP66308960,Paycase
March,13, 2018,Tuesday,VF53176800,Paycase
March,13, 2018,Tuesday,VF53242150,Paycase
March,13, 2018,Tuesday,VF53242320,Paycase
March,13, 2018,Tuesday,VF53258910,EFT TIA
March,13, 2018,Tuesday,VF53258990,EFT TIA
March,13, 2018,Tuesday,VF53233520,Docattach
March,13, 2018,Tuesday,VF53214300,Paycase
March,13, 2018,Tuesday,VF53188440,Paycase
March,13, 2018,Tuesday,VP66314700,Docattach
March,13, 2018,Tuesday,VP66316480,Paycase
March,13, 2018,Tuesday,VF53259110,EFT TIA
March,13, 2018,Tuesday,VF53220170,Docattach
March,13, 2018,Tuesday,VF53208570,Docattach
March,13, 2018,Tuesday,VF53253570,EFT TIA
March,13, 2018,Tuesday,VF53194550,Docattach
March,14, 2018,Wednesday,VP66314700,Docattach
March,14, 2018,Wednesday,VF53219260,Docattach
March,15, 2018,Thursday,VF53188660,Reissue
March,15, 2018,Thursday,VF53240610,SIT set up
March,15, 2018,Thursday,VF53204860,Reissue
March,15, 2018,Thursday,VF53208640,Apply Check
March,15, 2018,Thursday,VF53256600,EFT TIA
March,15, 2018,Thursday,VF53204480,Docattach
March,15, 2018,Thursday,VF53255150,Docattach
March,15, 2018,Thursday,VF53197170,Docattach
March,15, 2018,Thursday,VF53183360 ,Docattach
March,15, 2018,Thursday,VF53189390,Paycase
March,15, 2018,Thursday,VP66311410,Paycase
March,15, 2018,Thursday,VF53195690,Docattach
March,15, 2018,Thursday,VF53243870,Paycase
March,15, 2018,Thursday,VF53261450,EFT TIA
March,15, 2018,Thursday,VF53196160,Docattach
March,15, 2018,Thursday,VF53217620,Paycase
March,15, 2018,Thursday,VP66318040,Paycase
March,15, 2018,Thursday,VF53247710,Docattach
March,15, 2018,Thursday,VF53201050,Docattach
March,16, 2018,Friday,VF53204860,Reissue
March,16, 2018,Friday,VF53195690,Paycase
March,16, 2018,Friday,VF76049230,Paycase
March,16, 2018,Friday,VF53260300,EFT TIA
March,16, 2018,Friday,VF53261250,EFT TIA
March,16, 2018,Friday,VF53233520,Docattach
March,16, 2018,Friday,VF53234750,Docattach
March,16, 2018,Friday,VF53260370,EFT TIA
March,16, 2018,Friday,VP66309510,Paycase
March,16, 2018,Friday,VP66311750,Paycase
March,16, 2018,Friday,VF53182920,Paycase
March,16, 2018,Friday,VF53210890,Docattach
March,16, 2018,Friday,VF53245840,Docattach
March,16, 2018,Friday,VF53221650,Paycase
March,16, 2018,Friday,VF53191330,Paycase
March,16, 2018,Friday,VP66313470,Apply Check
March,16, 2018,Friday,VF53182710,Paycase
March,16, 2018,Friday,VF53212620,Docattach
March,16, 2018,Friday,VP66317250,Paycase
March,19, 2018,Monday,VP66309510,Paycase
March,19, 2018,Monday,VF53221650,Docattach
March,19, 2018,Monday,VP66309510,Docattach
March,20, 2018,Tuesday,VF53238130,SIT set up
March,20, 2018,Tuesday,VF53247600,Docattach
March,20, 2018,Tuesday,VP66314520,Apply Check
March,20, 2018,Tuesday,VF53185790,Docattach
March,20, 2018,Tuesday,VF53187670,Docattach
March,20, 2018,Tuesday,VF53205130,Docattach
March,20, 2018,Tuesday,VF53225050,Docattach
March,20, 2018,Tuesday,VF53195070,Docattach
March,20, 2018,Tuesday,VF53199220,Docattach
March,20, 2018,Tuesday,VF53225220,Paycase
March,20, 2018,Tuesday,VF53197370,Apply Check
March,20, 2018,Tuesday,VP66314520,Paycase
March,20, 2018,Tuesday,VP66316170,Apply Check
March,20, 2018,Tuesday,VF53262210,EFT TIA
March,20, 2018,Tuesday,VF53262930,EFT TIA
March,20, 2018,Tuesday,VF53236340,Docattach
March,20, 2018,Tuesday,VF53193250,Paycase
March,20, 2018,Tuesday,VF53262950,EFT TIA
March,20, 2018,Tuesday,VF53262420,EFT TIA
March,20, 2018,Tuesday,VF53262910,EFT TIA
March,20, 2018,Tuesday,VF53263000,EFT TIA
March,20, 2018,Tuesday,VF53263010,EFT TIA
March,20, 2018,Tuesday,VF53262920,EFT TIA
March,20, 2018,Tuesday,VF53263020,EFT TIA
March,20, 2018,Tuesday,VF53262850,EFT TIA
March,20, 2018,Tuesday,VF53188660,EFT TIA
March,20, 2018,Tuesday,VF53263600,EFT TIA
March,21, 2018,Wednesday,VP66309510,Paycase
March,21, 2018,Wednesday,VF53195070,Reissue
March,21, 2018,Wednesday,VF53219260,Docattach
March,21, 2018,Wednesday,VF53264060,EFT TIA
March,21, 2018,Wednesday,VF53206030,Reissue
March,22, 2018,Thursday,VF53206030,Reissue
March,22, 2018,Thursday,VF53262740,EFT TIA
March,22, 2018,Thursday,VF53207250,Apply Check
March,22, 2018,Thursday,VF53242100,Docattach
March,22, 2018,Thursday,VF53264710,Apply Check
March,22, 2018,Thursday,VF53230640,Docattach
March,22, 2018,Thursday,VF53241920,Docattach
March,22, 2018,Thursday,VP66316560,Paycase
March,22, 2018,Thursday,VF53264990,EFT TIA
March,22, 2018,Thursday,VF53264600,EFT TIA
March,22, 2018,Thursday,VF53264390,EFT TIA
March,22, 2018,Thursday,VF53265220,EFT TIA
March,22, 2018,Thursday,VF53262580,EFT TIA
March,22, 2018,Thursday,VF53177870,Docattach
March,22, 2018,Thursday,VP66316680,Paycase
March,22, 2018,Thursday,VF53197770,Paycase
March,22, 2018,Thursday,VF53223720,Paycase
March,22, 2018,Thursday,VF53210010,Docattach
March,22, 2018,Thursday,VF53247140,Paycase
March,22, 2018,Thursday,VF53238150,Paycase
March,22, 2018,Thursday,VF53197570,Paycase
March,22, 2018,Thursday,VF53209320,Paycase
March,22, 2018,Thursday,VF53234200,Paycase
March,22, 2018,Thursday,VF53246690  ,EFT TIA
March,22, 2018,Thursday,VF53246800,EFT TIA
March,22, 2018,Thursday,VF53239100,Reissue
March,22, 2018,Thursday,VF53210070,Docattach
March,22, 2018,Thursday,VF53244060,Docattach
March,23, 2018,Friday,VF53239100,Reissue
March,23, 2018,Friday,VF53262020,EFT TIA
March,23, 2018,Friday,VP66312850,Apply Check
March,23, 2018,Friday,VF53191330,Apply Check
March,23, 2018,Friday,VF53262050,EFT TIA
March,23, 2018,Friday,VF53265570,EFT TIA
March,23, 2018,Friday,VF53265780,EFT TIA
March,23, 2018,Friday,VP66316750,Apply Check
March,23, 2018,Friday,VP66315340,Apply Check
March,23, 2018,Friday,VP66312150,Paycase
March,23, 2018,Friday,VF53264890,Apply Check
March,23, 2018,Friday,VF53218960,Apply Check
March,23, 2018,Friday,VF53201230,Apply Check
March,23, 2018,Friday,VF53262420,EFT TIA
March,23, 2018,Friday,VF53222060,Paycase
March,23, 2018,Friday,VF53211880,Docattach
March,23, 2018,Friday,VF53242100,Docattach
March,23, 2018,Friday,VP66310930,Paycase
March,23, 2018,Friday,VF53243940,Paycase
March,23, 2018,Friday,VF53218960,Paycase
March,23, 2018,Friday,VF53188560,Paycase
March,23, 2018,Friday,VF53265790,EFT TIA
March,23, 2018,Friday,VP66316520,Paycase
March,23, 2018,Friday,VF53195250,Docattach
March,23, 2018,Friday,VP66311590,Apply Check
March,23, 2018,Friday,VF53189830,Apply Check
March,23, 2018,Friday,VF53197570,Apply Check
March,23, 2018,Friday,VP66319580,Paycase
March,26, 2018,Monday,VP66319580,Paycase
March,26, 2018,Monday,VF53247180,Docattach
March,26, 2018,Monday,VP66316270,Docattach
March,26, 2018,Monday,VF53265500,Docattach
March,26, 2018,Monday,VF53265580,Docattach
March,26, 2018,Monday,VP66316950,Docattach
March,26, 2018,Monday,VF53235620,Paycase
March,26, 2018,Monday,VF53266510,EFT TIA
March,26, 2018,Monday,VF53263760 ,EFT TIA
March,26, 2018,Monday,VF53266370,EFT TIA
March,27, 2018,Tuesday,VF53187550,Paycase
March,27, 2018,Tuesday,VF53219010,Paycase
March,27, 2018,Tuesday,VF53223100,Docattach
March,27, 2018,Tuesday,VP66319090,Docattach
March,27, 2018,Tuesday,VF53243830,Docattach
March,27, 2018,Tuesday,VF53249420,Docattach
March,27, 2018,Tuesday,VF53192050,Docattach
March,27, 2018,Tuesday,VF53207990,Docattach
March,27, 2018,Tuesday,VF53208630,Docattach
March,27, 2018,Tuesday,VP66313160,Paycase
March,27, 2018,Tuesday,VF53248850,Paycase
March,27, 2018,Tuesday,VF53241500,Docattach
March,27, 2018,Tuesday,VF53214960,Docattach
March,27, 2018,Tuesday,VF53220450,Docattach
March,27, 2018,Tuesday,VP66316900,Docattach
March,27, 2018,Tuesday,VF53241060,Paycase
March,27, 2018,Tuesday,VF53221800,Paycase
March,27, 2018,Tuesday,VF53267010,EFT TIA
March,27, 2018,Tuesday,VF53267150,EFT TIA
March,27, 2018,Tuesday,VF53267270,EFT TIA
March,27, 2018,Tuesday,VF53267200,EFT TIA
March,27, 2018,Tuesday,VF53212930,Docattach
March,27, 2018,Tuesday,VF53267800,EFT TIA
March,27, 2018,Tuesday,VF53267590,EFT TIA
March,27, 2018,Tuesday,VP66316320,Paycase
March,28, 2018,Wednesday,VF53251890,Docattach
March,28, 2018,Wednesday,VF53251900,Docattach
March,28, 2018,Wednesday,VF53198170,Docattach
March,28, 2018,Wednesday,VF53200800,Docattach
March,28, 2018,Wednesday,VF53201240,Docattach
March,28, 2018,Wednesday,VF53233860,Paycase
March,28, 2018,Wednesday,VF53216890,Paycase
March,28, 2018,Wednesday,VF53259490,Paycase
March,28, 2018,Wednesday,VF53268650,EFT TIA
March,28, 2018,Wednesday,VF53210890,Docattach
March,28, 2018,Wednesday,VF53268790,EFT TIA
March,28, 2018,Wednesday,VF53268800,EFT TIA
March,28, 2018,Wednesday,VF53244700,Docattach
March,28, 2018,Wednesday,VP66311410,Paycase
March,29, 2018,Thursday,VF53251890  ,Paycase
March,29, 2018,Thursday,VP66311410,Paycase
March,29, 2018,Thursday,VP66312670,Paycase
March,29, 2018,Thursday,VF53195370 ,Docattach
March,29, 2018,Thursday,VF53213680 ,Docattach
March,29, 2018,Thursday,VP71083090,Docattach
March,29, 2018,Thursday,VF53199530,Docattach
March,29, 2018,Thursday,VF53218020,Paycase
March,29, 2018,Thursday,VF53213730,Docattach
March,29, 2018,Thursday,VP66317510,Paycase
March,29, 2018,Thursday,VF53249340,Paycase
March,29, 2018,Thursday,VF53224920,Paycase
March,29, 2018,Thursday,VF53248900,Paycase
March,29, 2018,Thursday,VF53269400,EFT TIA
March,29, 2018,Thursday,VF53269370,EFT TIA
March,29, 2018,Thursday,VF53269410,EFT TIA
March,29, 2018,Thursday,VF53269580,EFT TIA
March,29, 2018,Thursday,VP66314240,Paycase
March,29, 2018,Thursday,VP66316120,Paycase
March,29, 2018,Thursday,VF53222490,Docattach
March,29, 2018,Thursday,VF53222000,Paycase
March,29, 2018,Thursday,VF53239380,Docattach
March,30, 2018,Friday,VF53239380,Docattach
March,30, 2018,Friday,VF53251890  ,Paycase
March,30, 2018,Friday,VF53222490,SIT set up
March,30, 2018,Friday,VF53217120,Paycase
March,30, 2018,Friday,VF53244760,Paycase
March,30, 2018,Friday,VF53198830,Paycase
March,30, 2018,Friday,VF53256160,Paycase
March,30, 2018,Friday,VF53188470,Apply Check
March,30, 2018,Friday,VF53258260,Paycase
March,30, 2018,Friday,VF53243840,Docattach
March,30, 2018,Friday,VF53191190,Docattach
March,30, 2018,Friday,VF53241440,Docattach
March,30, 2018,Friday,VF53183480,Docattach
March,30, 2018,Friday,VF53231520,Docattach
March,30, 2018,Friday,VF53185980 ,Docattach
March,30, 2018,Friday,VF53187660,Docattach
March,30, 2018,Friday,VF76049390,Docattach
April,2, 2018,Monday,VF53197570,Docattach
April,2, 2018,Monday,VP66311590,Docattach
April,3, 2018,Tuesday,VF53236040,Paycase
April,3, 2018,Tuesday,VF53236040,SIT set up
April,3, 2018,Tuesday,VF53209770,Paycase
April,3, 2018,Tuesday,VF53270750,EFT TIA
April,3, 2018,Tuesday,VF53257150,Docattach
April,3, 2018,Tuesday,VP66318680,Docattach
April,3, 2018,Tuesday,VF53239880,Paycase
April,3, 2018,Tuesday,VF53215640,Paycase
April,3, 2018,Tuesday,VP66317170,Paycase
April,3, 2018,Tuesday,VF53270930,Apply Check
April,3, 2018,Tuesday,VF53205190,Docattach
April,3, 2018,Tuesday,VF53216890,Docattach
April,3, 2018,Tuesday,VF53196730 ,Paycase
April,3, 2018,Tuesday,VF53244390,Docattach
April,3, 2018,Tuesday,VP66311590,Refund
April,3, 2018,Tuesday,VF53271590,EFT TIA
April,4, 2018,Wednesday,VP66311590,Refund
April,4, 2018,Wednesday,VF53250910,Docattach
April,4, 2018,Wednesday,VF53245200,Docattach
April,4, 2018,Wednesday,VF53234750,Docattach
April,4, 2018,Wednesday,VF53237830,Docattach
April,4, 2018,Wednesday,VP66313950,Paycase
April,4, 2018,Wednesday,VP66316980,Reissue
April,5, 2018,Thursday,VP66316980,Reissue
April,5, 2018,Thursday,VF53204100,Paycase
April,5, 2018,Thursday,VP66318270,Paycase
April,5, 2018,Thursday,VF53238160,Apply Check
April,5, 2018,Thursday,VP66319580,Paycase
April,5, 2018,Thursday,VF53218960,Apply Check
April,5, 2018,Thursday,VF53248330,Paycase
April,5, 2018,Thursday,VF53224440,Docattach
April,5, 2018,Thursday,VF53231050,Docattach
April,5, 2018,Thursday,VF53201050,Paycase
April,5, 2018,Thursday,VF53193890,Paycase
April,5, 2018,Thursday,VF53251490,Apply Check
April,5, 2018,Thursday,VF53259880,Apply Check
April,5, 2018,Thursday,VF53239630,Paycase
April,5, 2018,Thursday,VF53248780,Docattach
April,5, 2018,Thursday,VF53211500,Paycase
April,5, 2018,Thursday,VF53239240,Paycase
April,5, 2018,Thursday,VF53272440,EFT TIA
April,5, 2018,Thursday,VF53259480,Paycase
April,5, 2018,Thursday,VF53234650,Reissue
April,5, 2018,Thursday,VP66319850,Paycase
April,5, 2018,Thursday,VF53197270,Docattach
April,6, 2018,Friday,VF53218960,Paycase
April,6, 2018,Friday,VF53234650,Reissue
April,6, 2018,Friday,VF53259840,Docattach
April,6, 2018,Friday,VP66311680,Apply Check
April,6, 2018,Friday,VP66317250,Paycase
April,6, 2018,Friday,VF53176650,Paycase
April,6, 2018,Friday,VF53216290,Paycase
April,6, 2018,Friday,VF53239030 ,Docattach
April,6, 2018,Friday,VP66315650,Docattach
April,6, 2018,Friday,VF53184680,Paycase
April,6, 2018,Friday,VF53244980,Docattach
April,6, 2018,Friday,VF53257030  ,Paycase
April,6, 2018,Friday,VF53245520,Docattach
April,6, 2018,Friday,VF53223690,Docattach
April,6, 2018,Friday,VP66320960,Docattach
April,6, 2018,Friday,VF53257030  ,Docattach
April,6, 2018,Friday,VF53258360,Paycase
April,6, 2018,Friday,VF53241270,Paycase
April,6, 2018,Friday,VF53197370,Paycase
April,6, 2018,Friday,VF53179590,Paycase
April,6, 2018,Friday,VF53213540,Paycase
April,6, 2018,Friday,VF53240830,Paycase
April,6, 2018,Friday,VF53241950,Paycase
