Date,Policy #,Processing Done
"Tuesday, February 13, 2018",VF53246890,EFT TIA
"Tuesday, February 13, 2018",VF53246930,EFT TIA
"Wednesday, February 14, 2018",VF53245890,Paycase
"Wednesday, February 14, 2018",VF53182950,Reissue
"Wednesday, February 14, 2018",VF53180660,Docattach
"Wednesday, February 14, 2018",VF53205280,Docattach
"Wednesday, February 14, 2018",VF53180920,Docattach
"Wednesday, February 14, 2018",VF53180660,Docattach
"Wednesday, February 14, 2018",VF53180920,Paycase
"Wednesday, February 14, 2018",VF53247820,EFT TIA
"Thursday, February 15, 2018",VF53248100,Apply Check
"Friday, February 16, 2018",VF53246850,EFT TIA
"Friday, February 16, 2018",VF53216840,Docattach
"Friday, February 16, 2018",VF53248440,EFT TIA
"Friday, February 16, 2018",VF53248150,EFT TIA
"Friday, February 16, 2018",VF53205990,Paycase
"Friday, February 16, 2018",VF53248500,EFT TIA
"Friday, February 16, 2018",VF53231950,Docattach
"Friday, February 16, 2018",VF53231920,Docattach
"Friday, February 16, 2018",VF53207280,Docattach
"Friday, February 16, 2018",VF53202850,Apply Check
"Friday, February 16, 2018",VF53248680,EFT TIA
"Tuesday, February 20, 2018",VF53247140,EFT TIA
"Tuesday, February 20, 2018",VF53206760,Docattach
"Tuesday, February 20, 2018",VF53180660,Docattach
"Tuesday, February 20, 2018",VF53248100,EFT TIA
"Tuesday, February 20, 2018",VF53248950,EFT TIA
"Tuesday, February 20, 2018",VF53248900,EFT TIA
"Tuesday, February 20, 2018",VF53199780,Docattach
"Tuesday, February 20, 2018",VF53248950,EFT TIA
"Tuesday, February 20, 2018",VF53249040,EFT TIA
"Tuesday, February 20, 2018",VF53248810,EFT TIA
"Tuesday, February 20, 2018",VF53203690,Apply Check
"Tuesday, February 20, 2018",VF53198560,Docattach
"Tuesday, February 20, 2018",VF53194640,Docattach
"Tuesday, February 20, 2018",VF53192140,Docattach
"Tuesday, February 20, 2018",VF53220490,Docattach
"Tuesday, February 20, 2018",VP66317880,Paycase
"Tuesday, February 20, 2018",VP66313210,Paycase
"Wednesday, February 21, 2018",VF53248920,EFT TIA
"Wednesday, February 21, 2018",VP66320410,EFT TIA
"Wednesday, February 21, 2018",VF53249460,EFT TIA
"Wednesday, February 21, 2018",VF53249290,EFT TIA
"Wednesday, February 21, 2018",VF53209260,Paycase
"Wednesday, February 21, 2018",VF53185790,Docattach
"Wednesday, February 21, 2018",VF53185840,Docattach
"Wednesday, February 21, 2018",VF53249310,EFT TIA
"Wednesday, February 21, 2018",VF53192160,Paycase
"Wednesday, February 21, 2018",VF53249130,EFT TIA
"Wednesday, February 21, 2018",VF52580460,Apply Check
"Wednesday, February 21, 2018",VF53207530,Paycase
"Wednesday, February 21, 2018",VF53240300,Docattach
"Wednesday, February 21, 2018",VF53250240,Apply Check
"Wednesday, February 21, 2018",VF53249440,EFT TIA
"Wednesday, February 21, 2018",VF53249710,EFT TIA
"Wednesday, February 21, 2018",VF53247920,Paycase
"Thursday, February 22, 2018",VF53247920,Paycase
"Thursday, February 22, 2018",VF53249710,EFT TIA
"Thursday, February 22, 2018",VF53249100,EFT TIA
"Thursday, February 22, 2018",VF53218650,Paycase
"Thursday, February 22, 2018",VF53250340,Apply Check
"Thursday, February 22, 2018",VF53250350,Apply Check
"Thursday, February 22, 2018",VF53250630,Apply Check
"Thursday, February 22, 2018",VF53249650,EFT TIA
"Thursday, February 22, 2018",VF53250630,Apply Check
"Thursday, February 22, 2018",VF53237570,Paycase
"Thursday, February 22, 2018",VF53234780,Paycase
"Thursday, February 22, 2018",VF53237570,Paycase
"Thursday, February 22, 2018",VF53249710,EFT TIA
"Thursday, February 22, 2018",VF53250450,EFT TIA
"Thursday, February 22, 2018",VF53249450,EFT TIA
"Thursday, February 22, 2018",VF53249890,EFT TIA
"Thursday, February 22, 2018",VF53249990,EFT TIA
"Thursday, February 22, 2018",VF53185290,Paycase
"Thursday, February 22, 2018",VF53237570,Docattach
"Thursday, February 22, 2018",VF53250180,EFT TIA
"Thursday, February 22, 2018",VF53249870,EFT TIA
"Thursday, February 22, 2018",VF53250730,EFT TIA
"Friday, February 23, 2018",VF53247920,Paycase
"Friday, February 23, 2018",VP66314390,Paycase
"Friday, February 23, 2018",VF53209900,Docattach
"Friday, February 23, 2018",VF53183240,Docattach
"Friday, February 23, 2018",VF53224740,Paycase
"Friday, February 23, 2018",VF53250000,EFT TIA
"Friday, February 23, 2018",VF53250120,EFT TIA
"Friday, February 23, 2018",VF53250210,EFT TIA
"Friday, February 23, 2018",VF53250140,EFT TIA
"Friday, February 23, 2018",VF53219010,Paycase
"Friday, February 23, 2018",VF53251780,Apply Check
"Friday, February 23, 2018",VF53251000,EFT TIA
"Friday, February 23, 2018",VF53238320,Docattach
"Friday, February 23, 2018",VF53220610,Paycase
"Friday, February 23, 2018",VF53218640,Paycase
"Friday, February 23, 2018",VF53232740,Paycase
"Friday, February 23, 2018",VP66312720,Paycase
"Friday, February 23, 2018",VF53209170,Paycase
"Friday, February 23, 2018",VF53214820,Docattach
"Friday, February 23, 2018",VF53251360,EFT TIA
"Friday, February 23, 2018",VF53251370,EFT TIA
"Friday, February 23, 2018",VF53248840,EFT TIA
"Friday, February 23, 2018",VF53250740,EFT TIA
"Saturday, February 24, 2018",VF53193740,Paycase
"Saturday, February 24, 2018",VF53251780,Apply Check
"Saturday, February 24, 2018",VF53239380,Apply Check
"Saturday, February 24, 2018",VF53198490,Apply Check
"Saturday, February 24, 2018",VF53176690,Apply Check
"Saturday, February 24, 2018",VP66309120,Apply Check
"Saturday, February 24, 2018",VP66309990,Apply Check
"Saturday, February 24, 2018",VP66311860,Apply Check
"Saturday, February 24, 2018",VF53217610,Paycase
"Monday, February 26, 2018",VF53198280,EFT TIA
"Monday, February 26, 2018",VF53249200,EFT TIA
"Monday, February 26, 2018",VF53240440,Docattach
"Tuesday, February 27, 2018",VP66315110,Paycase
"Tuesday, February 27, 2018",VP66321110,Apply Check
"Tuesday, February 27, 2018",VF53249590,EFT TIA
"Tuesday, February 27, 2018",VF53253050,EFT TIA
"Tuesday, February 27, 2018",VF53252370,EFT TIA
"Tuesday, February 27, 2018",VF53183990,Paycase
"Tuesday, February 27, 2018",VF53208110,Paycase
"Tuesday, February 27, 2018",VP66318450,Paycase
"Tuesday, February 27, 2018",VF53233680,Paycase
"Tuesday, February 27, 2018",VF53252250,EFT TIA
"Tuesday, February 27, 2018",VF53189460,Docattach
"Tuesday, February 27, 2018",VF53192070,Docattach
"Tuesday, February 27, 2018",VF53195630,Paycase
"Tuesday, February 27, 2018",VF53224010,Docattach
"Tuesday, February 27, 2018",VF53223970,Docattach
"Tuesday, February 27, 2018",VF53192070,Docattach
"Tuesday, February 27, 2018",VF53206280,Paycase
"Tuesday, February 27, 2018",VF53253650,EFT TIA
"Tuesday, February 27, 2018",VF53241890,Paycase
"Tuesday, February 27, 2018",VF53253010,EFT TIA
"Tuesday, February 27, 2018",VF53209360,Docattach
"Tuesday, February 27, 2018",VF53252820,EFT TIA
"Tuesday, February 27, 2018",VF53253010,EFT TIA
"Tuesday, March 6, 2018",VF53223300,Paycase
"Tuesday, March 6, 2018",VF53255260,EFT TIA
"Tuesday, March 6, 2018",VF53247920,Paycase
"Tuesday, March 6, 2018",VF53212230,Docattach
"Tuesday, March 6, 2018",VF53212730,Docattach
"Tuesday, March 6, 2018",VF53221870,Paycase
"Tuesday, March 6, 2018",VF53219230,Paycase
"Tuesday, March 6, 2018",VF53255300,EFT TIA
"Tuesday, March 6, 2018",VF53237490,Paycase
"Tuesday, March 6, 2018",VF53209900,Docattach
"Tuesday, March 6, 2018",VF53185290,Docattach
"Tuesday, March 6, 2018",VF53186230,Docattach
"Tuesday, March 6, 2018",VF53193090,Docattach
"Tuesday, March 6, 2018",VF53208640,Paycase
"Tuesday, March 6, 2018",VF53195640,Paycase
"Tuesday, March 6, 2018",VF53178390,Apply Check
"Tuesday, March 6, 2018",VF53176790,Paycase
"Tuesday, March 6, 2018",VF53191990,Paycase
"Tuesday, March 6, 2018",VF53256410,EFT TIA
"Tuesday, March 6, 2018",VF53222220,Docattach
"Tuesday, March 6, 2018",VF53204220,Docattach
"Tuesday, March 6, 2018",VF53234630,Docattach
"Tuesday, March 6, 2018",VF53256410,EFT TIA
"Tuesday, March 6, 2018",VF53255780,EFT TIA
"Tuesday, March 6, 2018",VF53207400,Docattach
"Tuesday, March 6, 2018",VF53212140,Docattach
"Tuesday, March 6, 2018",VP66314980,Paycase
"Monday, March 12, 2018",VF53239740,Docattach
"Tuesday, March 13, 2018",VF53258620,EFT TIA
"Tuesday, March 13, 2018",VF53222450,Docattach
"Tuesday, March 13, 2018",VF53210130,Paycase
"Tuesday, March 13, 2018",VP66317670,Paycase
"Tuesday, March 13, 2018",VP66315910,Apply Check
"Tuesday, March 13, 2018",VF53234510,Paycase
"Tuesday, March 13, 2018",VF53192750,Paycase
"Tuesday, March 13, 2018",VF53202570,Paycase
"Tuesday, March 13, 2018",VP66308950,Paycase
"Tuesday, March 13, 2018",VF53184650,Paycase
"Tuesday, March 13, 2018",VP66308960,Paycase
"Tuesday, March 13, 2018",VF53176800,Paycase
"Tuesday, March 13, 2018",VF53242150,Paycase
"Tuesday, March 13, 2018",VF53242320,Paycase
"Tuesday, March 13, 2018",VF53258910,EFT TIA
"Tuesday, March 13, 2018",VF53258990,EFT TIA
"Tuesday, March 13, 2018",VF53233520,Docattach
"Tuesday, March 13, 2018",VF53214300,Paycase
"Tuesday, March 13, 2018",VF53188440,Paycase
"Tuesday, March 13, 2018",VP66314700,Docattach
"Tuesday, March 13, 2018",VP66316480,Paycase
"Tuesday, March 13, 2018",VF53259110,EFT TIA
"Tuesday, March 13, 2018",VF53220170,Docattach
"Tuesday, March 13, 2018",VF53208570,Docattach
"Tuesday, March 13, 2018",VF53253570,EFT TIA
"Tuesday, March 13, 2018",VF53194550,Docattach
"Wednesday, March 14, 2018",VP66314700,Docattach
"Wednesday, March 14, 2018",VF53219260,Docattach
"Thursday, March 15, 2018",VF53188660,Reissue
"Thursday, March 15, 2018",VF53240610,SIT set up
"Thursday, March 15, 2018",VF53204860,Reissue
"Thursday, March 15, 2018",VF53208640,Apply Check
"Thursday, March 15, 2018",VF53256600,EFT TIA
"Thursday, March 15, 2018",VF53204480,Docattach
"Thursday, March 15, 2018",VF53255150,Docattach
"Thursday, March 15, 2018",VF53197170,Docattach
"Thursday, March 15, 2018",VF53183360 ,Docattach
"Thursday, March 15, 2018",VF53189390,Paycase
"Thursday, March 15, 2018",VP66311410,Paycase
"Thursday, March 15, 2018",VF53195690,Docattach
"Thursday, March 15, 2018",VF53243870,Paycase
"Thursday, March 15, 2018",VF53261450,EFT TIA
"Thursday, March 15, 2018",VF53196160,Docattach
"Thursday, March 15, 2018",VF53217620,Paycase
"Thursday, March 15, 2018",VP66318040,Paycase
"Thursday, March 15, 2018",VF53247710,Docattach
"Thursday, March 15, 2018",VF53201050,Docattach
"Friday, March 16, 2018",VF53204860,Reissue
"Friday, March 16, 2018",VF53195690,Paycase
"Friday, March 16, 2018",VF76049230,Paycase
"Friday, March 16, 2018",VF53260300,EFT TIA
"Friday, March 16, 2018",VF53261250,EFT TIA
"Friday, March 16, 2018",VF53233520,Docattach
"Friday, March 16, 2018",VF53234750,Docattach
"Friday, March 16, 2018",VF53260370,EFT TIA
"Friday, March 16, 2018",VP66309510,Paycase
"Friday, March 16, 2018",VP66311750,Paycase
"Friday, March 16, 2018",VF53182920,Paycase
"Friday, March 16, 2018",VF53210890,Docattach
"Friday, March 16, 2018",VF53245840,Docattach
"Friday, March 16, 2018",VF53221650,Paycase
"Friday, March 16, 2018",VF53191330,Paycase
"Friday, March 16, 2018",VP66313470,Apply Check
"Friday, March 16, 2018",VF53182710,Paycase
"Friday, March 16, 2018",VF53212620,Docattach
"Friday, March 16, 2018",VP66317250,Paycase
"Monday, March 19, 2018",VP66309510,Paycase
"Monday, March 19, 2018",VF53221650,Docattach
"Monday, March 19, 2018",VP66309510,Docattach
"Tuesday, March 20, 2018",VF53238130,SIT set up
"Tuesday, March 20, 2018",VF53247600,Docattach
"Tuesday, March 20, 2018",VP66314520,Apply Check
"Tuesday, March 20, 2018",VF53185790,Docattach
"Tuesday, March 20, 2018",VF53187670,Docattach
"Tuesday, March 20, 2018",VF53205130,Docattach
"Tuesday, March 20, 2018",VF53225050,Docattach
"Tuesday, March 20, 2018",VF53195070,Docattach
"Tuesday, March 20, 2018",VF53199220,Docattach
"Tuesday, March 20, 2018",VF53225220,Paycase
"Tuesday, March 20, 2018",VF53197370,Apply Check
"Tuesday, March 20, 2018",VP66314520,Paycase
"Tuesday, March 20, 2018",VP66316170,Apply Check
"Tuesday, March 20, 2018",VF53262210,EFT TIA
"Tuesday, March 20, 2018",VF53262930,EFT TIA
"Tuesday, March 20, 2018",VF53236340,Docattach
"Tuesday, March 20, 2018",VF53193250,Paycase
"Tuesday, March 20, 2018",VF53262950,EFT TIA
"Tuesday, March 20, 2018",VF53262420,EFT TIA
"Tuesday, March 20, 2018",VF53262910,EFT TIA
"Tuesday, March 20, 2018",VF53263000,EFT TIA
"Tuesday, March 20, 2018",VF53263010,EFT TIA
"Tuesday, March 20, 2018",VF53262920,EFT TIA
"Tuesday, March 20, 2018",VF53263020,EFT TIA
"Tuesday, March 20, 2018",VF53262850,EFT TIA
"Tuesday, March 20, 2018",VF53188660,EFT TIA
"Tuesday, March 20, 2018",VF53263600,EFT TIA
"Wednesday, March 21, 2018",VP66309510,Paycase
"Wednesday, March 21, 2018",VF53195070,Reissue
"Wednesday, March 21, 2018",VF53219260,Docattach
"Wednesday, March 21, 2018",VF53264060,EFT TIA
"Wednesday, March 21, 2018",VF53206030,Reissue
"Thursday, March 22, 2018",VF53206030,Reissue
"Thursday, March 22, 2018",VF53262740,EFT TIA
"Thursday, March 22, 2018",VF53207250,Apply Check
"Thursday, March 22, 2018",VF53242100,Docattach
"Thursday, March 22, 2018",VF53264710,Apply Check
"Thursday, March 22, 2018",VF53230640,Docattach
"Thursday, March 22, 2018",VF53241920,Docattach
"Thursday, March 22, 2018",VP66316560,Paycase
"Thursday, March 22, 2018",VF53264990,EFT TIA
"Thursday, March 22, 2018",VF53264600,EFT TIA
"Thursday, March 22, 2018",VF53264390,EFT TIA
"Thursday, March 22, 2018",VF53265220,EFT TIA
"Thursday, March 22, 2018",VF53262580,EFT TIA
"Thursday, March 22, 2018",VF53177870,Docattach
"Thursday, March 22, 2018",VP66316680,Paycase
"Thursday, March 22, 2018",VF53197770,Paycase
"Thursday, March 22, 2018",VF53223720,Paycase
"Thursday, March 22, 2018",VF53210010,Docattach
"Thursday, March 22, 2018",VF53247140,Paycase
"Thursday, March 22, 2018",VF53238150,Paycase
"Thursday, March 22, 2018",VF53197570,Paycase
"Thursday, March 22, 2018",VF53209320,Paycase
"Thursday, March 22, 2018",VF53234200,Paycase
"Thursday, March 22, 2018",VF53246690  ,EFT TIA
"Thursday, March 22, 2018",VF53246800,EFT TIA
"Thursday, March 22, 2018",VF53239100,Reissue
"Thursday, March 22, 2018",VF53210070,Docattach
"Thursday, March 22, 2018",VF53244060,Docattach
"Friday, March 23, 2018",VF53239100,Reissue
"Friday, March 23, 2018",VF53262020,EFT TIA
"Friday, March 23, 2018",VP66312850,Apply Check
"Friday, March 23, 2018",VF53191330,Apply Check
"Friday, March 23, 2018",VF53262050,EFT TIA
"Friday, March 23, 2018",VF53265570,EFT TIA
"Friday, March 23, 2018",VF53265780,EFT TIA
"Friday, March 23, 2018",VP66316750,Apply Check
"Friday, March 23, 2018",VP66315340,Apply Check
"Friday, March 23, 2018",VP66312150,Paycase
"Friday, March 23, 2018",VF53264890,Apply Check
"Friday, March 23, 2018",VF53218960,Apply Check
"Friday, March 23, 2018",VF53201230,Apply Check
"Friday, March 23, 2018",VF53262420,EFT TIA
"Friday, March 23, 2018",VF53222060,Paycase
"Friday, March 23, 2018",VF53211880,Docattach
"Friday, March 23, 2018",VF53242100,Docattach
"Friday, March 23, 2018",VP66310930,Paycase
"Friday, March 23, 2018",VF53243940,Paycase
"Friday, March 23, 2018",VF53218960,Paycase
"Friday, March 23, 2018",VF53188560,Paycase
"Friday, March 23, 2018",VF53265790,EFT TIA
"Friday, March 23, 2018",VP66316520,Paycase
"Friday, March 23, 2018",VF53195250,Docattach
"Friday, March 23, 2018",VP66311590,Apply Check
"Friday, March 23, 2018",VF53189830,Apply Check
"Friday, March 23, 2018",VF53197570,Apply Check
"Friday, March 23, 2018",VP66319580,Paycase
"Monday, March 26, 2018",VP66319580,Paycase
"Monday, March 26, 2018",VF53247180,Docattach
"Monday, March 26, 2018",VP66316270,Docattach
"Monday, March 26, 2018",VF53265500,Docattach
"Monday, March 26, 2018",VF53265580,Docattach
"Monday, March 26, 2018",VP66316950,Docattach
"Monday, March 26, 2018",VF53235620,Paycase
"Monday, March 26, 2018",VF53266510,EFT TIA
"Monday, March 26, 2018",VF53263760 ,EFT TIA
"Monday, March 26, 2018",VF53266370,EFT TIA
"Tuesday, March 27, 2018",VF53187550,Paycase
"Tuesday, March 27, 2018",VF53219010,Paycase
"Tuesday, March 27, 2018",VF53223100,Docattach
"Tuesday, March 27, 2018",VP66319090,Docattach
"Tuesday, March 27, 2018",VF53243830,Docattach
"Tuesday, March 27, 2018",VF53249420,Docattach
"Tuesday, March 27, 2018",VF53192050,Docattach
"Tuesday, March 27, 2018",VF53207990,Docattach
"Tuesday, March 27, 2018",VF53208630,Docattach
"Tuesday, March 27, 2018",VP66313160,Paycase
"Tuesday, March 27, 2018",VF53248850,Paycase
"Tuesday, March 27, 2018",VF53241500,Docattach
"Tuesday, March 27, 2018",VF53214960,Docattach
"Tuesday, March 27, 2018",VF53220450,Docattach
"Tuesday, March 27, 2018",VP66316900,Docattach
"Tuesday, March 27, 2018",VF53241060,Paycase
"Tuesday, March 27, 2018",VF53221800,Paycase
"Tuesday, March 27, 2018",VF53267010,EFT TIA
"Tuesday, March 27, 2018",VF53267150,EFT TIA
"Tuesday, March 27, 2018",VF53267270,EFT TIA
"Tuesday, March 27, 2018",VF53267200,EFT TIA
"Tuesday, March 27, 2018",VF53212930,Docattach
"Tuesday, March 27, 2018",VF53267800,EFT TIA
"Tuesday, March 27, 2018",VF53267590,EFT TIA
"Tuesday, March 27, 2018",VP66316320,Paycase
"Wednesday, March 28, 2018",VF53251890,Docattach
"Wednesday, March 28, 2018",VF53251900,Docattach
"Wednesday, March 28, 2018",VF53198170,Docattach
"Wednesday, March 28, 2018",VF53200800,Docattach
"Wednesday, March 28, 2018",VF53201240,Docattach
"Wednesday, March 28, 2018",VF53233860,Paycase
"Wednesday, March 28, 2018",VF53216890,Paycase
"Wednesday, March 28, 2018",VF53259490,Paycase
"Wednesday, March 28, 2018",VF53268650,EFT TIA
"Wednesday, March 28, 2018",VF53210890,Docattach
"Wednesday, March 28, 2018",VF53268790,EFT TIA
"Wednesday, March 28, 2018",VF53268800,EFT TIA
"Wednesday, March 28, 2018",VF53244700,Docattach
"Wednesday, March 28, 2018",VP66311410,Paycase
"Thursday, March 29, 2018",VF53251890  ,Paycase
"Thursday, March 29, 2018",VP66311410,Paycase
"Thursday, March 29, 2018",VP66312670,Paycase
"Thursday, March 29, 2018",VF53195370 ,Docattach
"Thursday, March 29, 2018",VF53213680 ,Docattach
"Thursday, March 29, 2018",VP71083090,Docattach
"Thursday, March 29, 2018",VF53199530,Docattach
"Thursday, March 29, 2018",VF53218020,Paycase
"Thursday, March 29, 2018",VF53213730,Docattach
"Thursday, March 29, 2018",VP66317510,Paycase
"Thursday, March 29, 2018",VF53249340,Paycase
"Thursday, March 29, 2018",VF53224920,Paycase
"Thursday, March 29, 2018",VF53248900,Paycase
"Thursday, March 29, 2018",VF53269400,EFT TIA
"Thursday, March 29, 2018",VF53269370,EFT TIA
"Thursday, March 29, 2018",VF53269410,EFT TIA
"Thursday, March 29, 2018",VF53269580,EFT TIA
"Thursday, March 29, 2018",VP66314240,Paycase
"Thursday, March 29, 2018",VP66316120,Paycase
"Thursday, March 29, 2018",VF53222490,Docattach
"Thursday, March 29, 2018",VF53222000,Paycase
"Thursday, March 29, 2018",VF53239380,Docattach
"Friday, March 30, 2018",VF53239380,Docattach
"Friday, March 30, 2018",VF53251890  ,Paycase
"Friday, March 30, 2018",VF53222490,SIT set up
"Friday, March 30, 2018",VF53217120,Paycase
"Friday, March 30, 2018",VF53244760,Paycase
"Friday, March 30, 2018",VF53198830,Paycase
"Friday, March 30, 2018",VF53256160,Paycase
"Friday, March 30, 2018",VF53188470,Apply Check
"Friday, March 30, 2018",VF53258260,Paycase
"Friday, March 30, 2018",VF53243840,Docattach
"Friday, March 30, 2018",VF53191190,Docattach
"Friday, March 30, 2018",VF53241440,Docattach
"Friday, March 30, 2018",VF53183480,Docattach
"Friday, March 30, 2018",VF53231520,Docattach
"Friday, March 30, 2018",VF53185980 ,Docattach
"Friday, March 30, 2018",VF53187660,Docattach
"Friday, March 30, 2018",VF76049390,Docattach
"Monday, April 2, 2018",VF53197570,Docattach
"Monday, April 2, 2018",VP66311590,Docattach
"Tuesday, April 3, 2018",VF53236040,Paycase
"Tuesday, April 3, 2018",VF53236040,SIT set up
